volcano,sector_id,latitude,longitude,SlopeMean(,AzimAxisBa,alternate_,lithology,font_weight,paguican_c,rrl_class,age,rrl,sector,volcano_2,sector_mea,sector_med,sector_std,sector_min,sector_max,sector_ran,sector_maj,sector_iqr,cov
Macolod6,Macolod6_7,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,7,Macolod6,26.7063413,28.45079803,5.102441967,6.853730679,31.28166962,24.42793894,6.853730679,4.4287,17.8856239
Macolod6,Macolod6_8,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,8,Macolod6,28.41646951,30.81803417,5.262278493,4.42337656,32.60837173,28.18499517,4.42337656,4.5835,17.8856239
Macolod6,Macolod6_9,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,9,Macolod6,28.76759944,29.78142548,4.029379767,10.36419773,32.79597092,22.43177319,10.36419773,3.7959,17.8856239
Macolod6,Macolod6_10,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,10,Macolod6,28.63254712,29.20937538,3.827701144,7.898284435,32.54705811,24.64877367,7.898284435,2.9635,17.8856239
Macolod6,Macolod6_11,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,11,Macolod6,27.94896285,29.05002785,3.139660621,16.60271454,31.87599564,15.2732811,16.60271454,3.9794,17.8856239
Macolod6,Macolod6_12,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,12,Macolod6,24.26446273,24.47857571,3.192518206,9.593566895,29.22607422,19.63250732,9.593566895,4.512,17.8856239
Macolod6,Macolod6_13,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,13,Macolod6,20.50271149,20.36585236,3.207831248,13.87099934,27.62515831,13.75415897,13.87099934,4.6381,17.8856239
Macolod6,Macolod6_14,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,14,Macolod6,23.04551123,22.97294807,3.519424809,6.731826782,29.86726189,23.1354351,6.731826782,4.6532,17.8856239
Macolod6,Macolod6_15,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,15,Macolod6,24.89692764,25.20813751,3.354577607,14.40829277,31.11550903,16.70721626,14.40829277,3.8966,17.8856239
Macolod6,Macolod6_16,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,16,Macolod6,25.53787027,26.03542423,4.074228649,9.697784424,31.09861183,21.40082741,9.697784424,5.7442,17.8856239
Macolod6,Macolod6_17,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,17,Macolod6,26.88477461,29.26179504,4.928976952,13.97266579,32.58865738,18.61599159,13.97266579,6.0564,17.8856239
Macolod6,Macolod6_18,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,18,Macolod6,27.82817719,28.95278168,4.188264122,8.093517303,32.51779938,24.42428207,8.093517303,4.1485,17.8856239
Macolod6,Macolod6_19,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,19,Macolod6,27.76615111,29.52980042,3.70140021,11.37007713,30.97555733,19.60548019,11.37007713,4.0043,17.8856239
Macolod6,Macolod6_20,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,20,Macolod6,28.05520029,30.15017033,4.509549426,4.444163322,32.37103653,27.92687321,4.444163322,4.9717,17.8856239
Macolod6,Macolod6_21,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,21,Macolod6,28.52136943,30.55302715,4.826243504,7.841419697,32.92945099,25.08803129,7.841419697,5.9653,17.8856239
Macolod6,Macolod6_22,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,22,Macolod6,28.00027602,30.84265137,6.348564989,3.989599943,33.59267426,29.60307431,3.989599943,8.1089,17.8856239
Macolod6,Macolod6_23,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,23,Macolod6,26.18930651,29.64551353,8.036700401,7.951426029,33.58517075,25.63374472,7.951426029,11.3352,17.8856239
Macolod6,Macolod6_24,14.120012,121.38298,24.4941,67.2856,Macolod6,No data,normal,Small steep cone,,,,24,Macolod6,23.20938029,25.96513939,8.687425765,2.59244132,33.47740173,30.88496041,2.59244132,16.5539,17.8856239
Macolod7,Macolod7_1,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,1,Macolod7,15.09719061,15.67257929,4.147694749,1.078225613,21.31083107,20.23260546,1.078225613,5.5908,29.25862546
Macolod7,Macolod7_2,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,2,Macolod7,17.44271094,17.03078747,5.501936899,1.95537138,33.24942017,31.29404879,1.95537138,6.1904,29.25862546
Macolod7,Macolod7_3,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,3,Macolod7,22.04713629,24.21792793,6.95102206,0.877525091,32.99364471,32.11611962,0.877525091,10.949,29.25862546
Macolod7,Macolod7_4,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,4,Macolod7,24.07807089,25.98004532,9.534302666,2.540169954,37.34348297,34.80331302,2.540169954,17.1762,29.25862546
Macolod7,Macolod7_5,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,5,Macolod7,25.11805997,27.6349678,8.876159652,2.232113123,37.12036514,34.88825202,2.232113123,13.914,29.25862546
Macolod7,Macolod7_6,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,6,Macolod7,23.34271658,25.04026604,6.182695835,5.963731766,31.76254654,25.79881477,5.963731766,9.8226,29.25862546
Macolod7,Macolod7_7,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,7,Macolod7,20.79433142,21.73816681,4.660829092,4.269416809,28.54467392,24.27525711,4.269416809,5.8378,29.25862546
Macolod7,Macolod7_8,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,8,Macolod7,15.06471984,16.54506874,5.917953391,4.504772186,23.98122787,19.47645569,4.504772186,11.21768,29.25862546
Macolod7,Macolod7_9,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,9,Macolod7,12.04622492,9.550822735,6.124442449,2.762851954,23.44671631,20.68386436,2.762851954,12.26831,29.25862546
Macolod7,Macolod7_10,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,10,Macolod7,14.01045937,13.31845474,3.737043774,5.72240448,22.23501587,16.51261139,5.72240448,5.7676,29.25862546
Macolod7,Macolod7_11,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,11,Macolod7,14.50671896,14.02122402,3.369960571,3.87393117,21.33053017,17.456599,3.87393117,2.7315,29.25862546
Macolod7,Macolod7_12,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,12,Macolod7,15.83243438,15.47250938,2.741148627,3.712010145,21.30470848,17.59269834,3.712010145,2.041,29.25862546
Macolod7,Macolod7_13,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,13,Macolod7,16.87999221,17.33956337,2.766837495,3.622616291,21.58248901,17.95987272,3.622616291,2.7706,29.25862546
Macolod7,Macolod7_14,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,14,Macolod7,17.30929253,19.02714539,4.501723195,4.06082201,24.25023842,20.18941641,4.06082201,6.2157,29.25862546
Macolod7,Macolod7_15,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,15,Macolod7,11.27985109,10.61951971,4.280332562,2.216510057,23.21755981,21.00104976,2.216510057,6.49919,29.25862546
Macolod7,Macolod7_16,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,16,Macolod7,11.57579032,11.96702909,4.250029311,4.162514687,19.03012466,14.86760998,4.162514687,7.95941,29.25862546
Macolod7,Macolod7_17,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,17,Macolod7,10.64019598,11.401299,5.541825629,2.277855396,20.48669434,18.20883894,2.277855396,9.96146,29.25862546
Macolod7,Macolod7_18,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,18,Macolod7,15.09345235,15.1233964,3.896601912,7.04218626,21.01085663,13.96867037,7.04218626,7.0607,29.25862546
Macolod7,Macolod7_19,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,19,Macolod7,16.23506681,16.90230179,4.32124506,3.115203619,22.0277462,18.91254258,3.115203619,7.4198,29.25862546
Macolod7,Macolod7_20,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,20,Macolod7,18.10624919,18.97830772,3.826802528,5.925113201,22.93961716,17.01450396,5.925113201,6.3112,29.25862546
Macolod7,Macolod7_21,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,21,Macolod7,16.8378965,16.78603554,4.610656844,1.358666062,23.06498146,21.7063154,1.358666062,8.1054,29.25862546
Macolod7,Macolod7_22,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,22,Macolod7,13.10449953,12.3955183,3.304296171,5.057045937,22.0543232,16.99727726,5.057045937,5.337,29.25862546
Macolod7,Macolod7_23,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,23,Macolod7,14.70172779,14.9863224,4.732722604,1.1649791,25.40725327,24.24227417,1.1649791,6.4505,29.25862546
Macolod7,Macolod7_24,14.142479,121.39732,15.6519,81.8057,Macolod7,No data,normal,Small flat cone,,,,24,Macolod7,12.66168344,13.50741196,4.154521365,0.176611125,19.95425415,19.77764302,15.00892544,5.71215,29.25862546
Macolod8,Macolod8_1,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,1,Macolod8,11.99626083,12.73272419,4.370484967,1.047288895,20.66784096,19.62055206,1.047288895,7.65204,25.40238362
Macolod8,Macolod8_2,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,2,Macolod8,20.05361399,21.92017365,5.717867267,2.320574284,31.44540024,29.12482595,2.320574284,7.2317,25.40238362
Macolod8,Macolod8_3,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,3,Macolod8,18.92240004,19.36056709,5.803997952,3.333930254,31.66687202,28.33294177,3.333930254,9.189,25.40238362
Macolod8,Macolod8_4,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,4,Macolod8,19.24834107,18.72511005,6.917911168,6.329097748,30.90173149,24.57263374,6.329097748,12.3818,25.40238362
Macolod8,Macolod8_5,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,5,Macolod8,16.2086253,16.16572189,3.636387633,4.007463455,28.10359955,24.09613609,4.007463455,3.9269,25.40238362
Macolod8,Macolod8_6,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,6,Macolod8,15.48814898,15.1495409,2.709072644,6.578080654,20.9496994,14.37161875,6.578080654,4.4959,25.40238362
Macolod8,Macolod8_7,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,7,Macolod8,18.23950117,18.11141205,4.816365336,1.74622345,29.585495,27.83927155,1.74622345,5.9952,25.40238362
Macolod8,Macolod8_8,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,8,Macolod8,18.66950569,19.77535915,7.125278562,4.031634808,30.3348732,26.30323839,4.031634808,9.8384,25.40238362
Macolod8,Macolod8_9,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,9,Macolod8,18.65188024,19.39776039,7.24356143,2.713121891,29.77345657,27.06033468,2.713121891,9.1527,25.40238362
Macolod8,Macolod8_10,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,10,Macolod8,19.35706698,19.74681473,8.151577814,0.714800298,32.40761566,31.69281536,0.714800298,13.4121,25.40238362
Macolod8,Macolod8_11,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,11,Macolod8,21.33985653,21.066782,8.293903239,1.470721006,37.45750427,35.98678327,1.470721006,12.6063,25.40238362
Macolod8,Macolod8_12,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,12,Macolod8,26.20012984,26.3518095,6.33193,4.378566265,37.37178421,32.99321795,4.378566265,9.0442,25.40238362
Macolod8,Macolod8_13,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,13,Macolod8,24.70693417,25.37615585,4.99508169,1.303447127,31.97799873,30.67455161,1.303447127,6.6673,25.40238362
Macolod8,Macolod8_14,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,14,Macolod8,24.06085123,24.88996506,3.759962385,6.48330164,28.39585686,21.91255522,6.48330164,4.3309,25.40238362
Macolod8,Macolod8_15,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,15,Macolod8,24.60922286,25.97292709,4.193854015,3.789038897,28.29437447,24.50533557,3.789038897,2.8538,25.40238362
Macolod8,Macolod8_16,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,16,Macolod8,27.36899899,28.77470589,4.698307801,11.75619221,32.38891983,20.63272762,11.75619221,3.2242,25.40238362
Macolod8,Macolod8_17,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,17,Macolod8,29.19971042,31.6335144,6.287190343,4.372399807,34.14594269,29.77354288,4.372399807,4.5195,25.40238362
Macolod8,Macolod8_18,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,18,Macolod8,29.41894157,31.10478592,5.074783713,8.075570107,34.08715439,26.01158428,8.075570107,4.9825,25.40238362
Macolod8,Macolod8_19,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,19,Macolod8,27.81652693,29.80887985,5.863372531,1.783838511,33.64756012,31.86372161,1.783838511,8.6376,25.40238362
Macolod8,Macolod8_20,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,20,Macolod8,28.37283407,30.02733326,4.994581396,7.268318176,33.5946579,26.32633972,7.268318176,7.024,25.40238362
Macolod8,Macolod8_21,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,21,Macolod8,24.86338898,25.86322403,5.643419761,3.315329313,32.63807678,29.32274747,3.315329313,9.7393,25.40238362
Macolod8,Macolod8_22,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,22,Macolod8,21.74432248,22.49912643,4.483236593,7.045001507,29.32514572,22.28014421,7.045001507,5.7411,25.40238362
Macolod8,Macolod8_23,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,23,Macolod8,16.48969331,16.8489933,4.996454279,1.97359705,25.73832703,23.76472998,21.94658852,8.4603,25.40238362
Macolod8,Macolod8_24,14.156346,121.3962,17.809,52.75,Bayaguitos,No data,normal,Small flat cone,scoria cone,,Based on Phivolcs Catalog of Philippine Volcanoes,24,Macolod8,12.6984175,13.20374489,4.29455135,3.570226192,20.73737144,17.16714525,3.570226192,6.97868,25.40238362
Macolod9,Macolod9_1,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,1,Macolod9,19.75515829,19.83938408,3.207042401,1.719177008,25.29692841,23.5777514,1.719177008,4.4382,17.59508364
Macolod9,Macolod9_2,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,2,Macolod9,17.57999656,18.06601429,3.714452196,3.388988972,24.76647186,21.37748289,3.388988972,5.5987,17.59508364
Macolod9,Macolod9_3,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,3,Macolod9,19.21057644,19.15708065,3.102446461,0.81773895,25.13156128,24.31382233,0.81773895,4.3208,17.59508364
Macolod9,Macolod9_4,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,4,Macolod9,19.72475679,20.27111435,3.48305158,7.109336853,25.65958595,18.5502491,7.109336853,5.3227,17.59508364
Macolod9,Macolod9_5,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,5,Macolod9,20.31738593,21.34308624,3.268393415,3.612115383,25.12165642,21.50954103,3.612115383,4.2024,17.59508364
Macolod9,Macolod9_6,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,6,Macolod9,21.7644482,22.0495739,3.30882912,8.802000999,29.528162,20.726161,8.802000999,3.3433,17.59508364
Macolod9,Macolod9_7,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,7,Macolod9,21.93867686,21.47756386,4.098753119,4.795697689,30.37823296,25.58253527,4.795697689,6.316,17.59508364
Macolod9,Macolod9_8,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,8,Macolod9,17.54237907,17.01019096,4.751077655,4.10258007,25.94153786,21.83895779,4.10258007,7.0999,17.59508364
Macolod9,Macolod9_9,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,9,Macolod9,18.08984839,17.63033676,2.819488127,6.514596939,24.03758049,17.52298355,6.514596939,3.6442,17.59508364
Macolod9,Macolod9_10,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,10,Macolod9,17.75020358,17.00058937,3.128210567,1.941236615,24.88156128,22.94032466,1.941236615,4.0909,17.59508364
Macolod9,Macolod9_11,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,11,Macolod9,19.26799146,19.77919006,3.771808955,4.424212933,25.09882355,20.67461061,4.424212933,5.3204,17.59508364
Macolod9,Macolod9_12,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,12,Macolod9,19.84396522,21.27012157,4.134119839,6.138997555,25.21651268,19.07751513,6.138997555,6.0157,17.59508364
Macolod9,Macolod9_13,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,13,Macolod9,21.53636667,22.09040642,3.868841624,4.892136574,26.9146328,22.02249622,4.892136574,5.7276,17.59508364
Macolod9,Macolod9_14,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,14,Macolod9,23.85051434,25.59836769,5.366092553,3.463258505,30.97075272,27.50749421,3.463258505,5.5423,17.59508364
Macolod9,Macolod9_15,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,15,Macolod9,24.16757408,26.49370098,5.914594681,3.021625996,31.41464806,28.39302206,3.021625996,8.1342,17.59508364
Macolod9,Macolod9_16,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,16,Macolod9,25.65683486,27.60459709,7.574110341,1.620452762,35.47369385,33.85324109,1.620452762,9.9243,17.59508364
Macolod9,Macolod9_17,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,17,Macolod9,27.94582438,30.24315071,9.663538845,2.133764744,39.04541016,36.91164541,2.133764744,9.4412,17.59508364
Macolod9,Macolod9_18,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,18,Macolod9,27.15894923,30.54532814,10.80590649,1.885354757,39.01844788,37.13309312,1.885354757,11.331,17.59508364
Macolod9,Macolod9_19,14.132684,121.35886,21.1214,174.958,Macolod9,No data,normal,Small flat cone,,,,19,Macolod9,24.25836144,28.12342834,9.579549814,1.852483153,34.38407135,32.5315882,32.88972473,11.3557,17.59508364
